pays,code_pays,annee,produit,code_produit,dispo_int,alim_ani,semences,pertes,transfo,nourriture,autres_utilisations
Mongolie,141,2013,Oeufs,2744,7000.0,,0.0,0.0,,6000.0,
Mongolie,141,2013,Miel,2745,0.0,,,,,0.0,
Mongolie,141,2013,Poissons Eau Douce,2761,0.0,,,,,0.0,0.0
Mongolie,141,2013,Perciform,2762,0.0,,,,,0.0,0.0
Mongolie,141,2013,Poissons Pelagiques,2763,0.0,,,,,0.0,0.0
Mongolie,141,2013,"Poissons Marins, Autres",2764,1000.0,,,,,1000.0,0.0
Mongolie,141,2013,Crustacés,2765,0.0,,,,,0.0,0.0
Mongolie,141,2013,Cephalopodes,2766,0.0,,,,,0.0,0.0
Mongolie,141,2013,"Mollusques, Autres",2767,0.0,,,,,0.0,0.0
Mongolie,141,2013,Plantes Aquatiques,2775,0.0,,,,,0.0,0.0
Mongolie,141,2013,Huiles de Poissons,2781,0.0,,,,,0.0,0.0
Mongolie,141,2013,Huiles de Foie de Poisso,2782,0.0,,,,,0.0,0.0
Mongolie,141,2013,Riz (Eq Blanchi),2805,25000.0,,,0.0,,22000.0,3000.0
Mongolie,141,2013,Lait - Excl Beurre,2848,519000.0,111000.0,,10000.0,0.0,397000.0,0.0
Mongolie,141,2013,Miscellanees,2899,,,,,,,
Maroc,143,2013,Blé,2511,9318000.0,2000000.0,299000.0,738000.0,0.0,5932000.0,350000.0
Maroc,143,2013,Orge,2513,2909000.0,1000000.0,127000.0,232000.0,19000.0,1330000.0,200000.0
Maroc,143,2013,Maïs,2514,1866000.0,450000.0,5000.0,145000.0,,1192000.0,74000.0
Maroc,143,2013,Seigle,2515,3000.0,,0.0,0.0,0.0,2000.0,
Maroc,143,2013,Avoine,2516,47000.0,36000.0,3000.0,3000.0,,4000.0,
Maroc,143,2013,Millet,2517,10000.0,2000.0,0.0,1000.0,,6000.0,1000.0
Maroc,143,2013,Sorgho,2518,20000.0,4000.0,0.0,1000.0,,0.0,12000.0
Maroc,143,2013,"Céréales, Autres",2520,2000.0,1000.0,0.0,0.0,,1000.0,
Maroc,143,2013,Pommes de Terre,2531,1958000.0,50000.0,108000.0,198000.0,,1603000.0,
Maroc,143,2013,Manioc,2532,0.0,,,,,0.0,
Maroc,143,2013,Patates douces,2533,26000.0,,,,,26000.0,
Maroc,143,2013,Racines nda,2534,0.0,,,,,0.0,
Maroc,143,2013,"Sucre, canne",2536,620000.0,,,,620000.0,,
Maroc,143,2013,"Sucre, betterave",2537,2142000.0,,,,2142000.0,,
Maroc,143,2013,Sucre Eq Brut,2542,1329000.0,,,,1000.0,1296000.0,32000.0
Maroc,143,2013,Edulcorants Autres,2543,8000.0,,,,,8000.0,
Maroc,143,2013,Haricots,2546,3000.0,,0.0,0.0,,3000.0,
Maroc,143,2013,Pois,2547,43000.0,0.0,1000.0,1000.0,,41000.0,
Maroc,143,2013,Légumineuses Autres,2549,293000.0,78000.0,16000.0,15000.0,,159000.0,25000.0
Maroc,143,2013,Noix,2551,109000.0,,,,,106000.0,3000.0
Maroc,143,2013,Soja,2555,64000.0,,,2000.0,62000.0,0.0,
Maroc,143,2013,Arachides Decortiquees,2556,28000.0,,1000.0,1000.0,25000.0,0.0,
Maroc,143,2013,Graines de tournesol,2557,39000.0,,0.0,3000.0,36000.0,,
Maroc,143,2013,Graines Colza/Moutarde,2558,2000.0,,,,1000.0,1000.0,
Maroc,143,2013,Graines de coton,2559,0.0,,0.0,0.0,0.0,,
Maroc,143,2013,Coco (Incl Coprah),2560,3000.0,,,,,3000.0,0.0
Maroc,143,2013,Sésame,2561,2000.0,,0.0,,,2000.0,
Maroc,143,2013,Palmistes,2562,0.0,,,,0.0,,
Maroc,143,2013,Olives,2563,1095000.0,,,160000.0,815000.0,22000.0,98000.0
Maroc,143,2013,"Plantes Oleiferes, Autre",2570,9000.0,0.0,0.0,0.0,9000.0,0.0,0.0
Maroc,143,2013,Huile de Soja,2571,380000.0,,,,,200000.0,180000.0
Maroc,143,2013,Huile d'Arachide,2572,11000.0,,,,,11000.0,
Maroc,143,2013,Huile de Tournesol,2573,40000.0,,,,,39000.0,1000.0
Maroc,143,2013,Huile de Colza&Moutarde,2574,8000.0,,,,,8000.0,0.0
Maroc,143,2013,Huile Graines de Coton,2575,0.0,,,,,0.0,0.0
Maroc,143,2013,Huile de Palmistes,2576,0.0,,,,,,0.0
Maroc,143,2013,Huile de Palme,2577,22000.0,,,,,,27000.0
Maroc,143,2013,Huile de Coco,2578,0.0,,,,,0.0,
Maroc,143,2013,Huile de Sésame,2579,0.0,,,,,0.0,
Maroc,143,2013,Huile d'Olive,2580,134000.0,,,,,119000.0,15000.0
Maroc,143,2013,Huile de Germe de Maïs,2582,1000.0,,,,,1000.0,
Maroc,143,2013,Huil Plantes Oleif Autr,2586,33000.0,,,,,18000.0,17000.0
Maroc,143,2013,Tomates,2601,882000.0,,,103000.0,,778000.0,
Maroc,143,2013,Oignons,2602,926000.0,,,46000.0,,879000.0,
Maroc,143,2013,"Légumes, Autres",2605,3012000.0,1000.0,,309000.0,0.0,2703000.0,
Maroc,143,2013,"Oranges, Mandarines",2611,916000.0,,,71000.0,,845000.0,
Maroc,143,2013,Citrons & Limes,2612,13000.0,,,1000.0,,11000.0,
Maroc,143,2013,Pamplemousse,2613,-1000.0,,,0.0,,0.0,
Maroc,143,2013,"Agrumes, Autres",2614,7000.0,,,1000.0,,7000.0,
Maroc,143,2013,Bananes,2615,334000.0,,,17000.0,,318000.0,
Maroc,143,2013,Pommes,2617,563000.0,,,30000.0,,533000.0,
Maroc,143,2013,Ananas,2618,3000.0,,,,,3000.0,
Maroc,143,2013,Dattes,2619,132000.0,30000.0,,7000.0,,95000.0,
Maroc,143,2013,Raisin,2620,434000.0,,,4000.0,58000.0,372000.0,0.0
Maroc,143,2013,"Fruits, Autres",2625,679000.0,,,48000.0,,631000.0,
Maroc,143,2013,Café,2630,38000.0,,,,,38000.0,
Maroc,143,2013,Feve de Cacao,2633,17000.0,,,,,17000.0,
Maroc,143,2013,Thé,2635,59000.0,,,,,59000.0,
Maroc,143,2013,Poivre,2640,0.0,,,,,0.0,
Maroc,143,2013,Piments,2641,25000.0,,,1000.0,,24000.0,
Maroc,143,2013,Girofles,2642,0.0,,,,,0.0,
Maroc,143,2013,"Épices, Autres",2645,38000.0,,,,,38000.0,
Maroc,143,2013,Vin,2655,43000.0,,,2000.0,5000.0,32000.0,5000.0
Maroc,143,2013,Bière,2656,102000.0,,,,,102000.0,
Maroc,143,2013,Boissons Fermentés,2657,0.0,,,,,0.0,
Maroc,143,2013,Boissons Alcooliques,2658,9000.0,,,,,6000.0,3000.0
Maroc,143,2013,"Alcool, non Comestible",2659,6000.0,,,,,,6000.0
Maroc,143,2013,Aliments pour enfants,2680,8000.0,,,,,8000.0,
Maroc,143,2013,Viande de Bovins,2731,265000.0,,,,0.0,265000.0,
Maroc,143,2013,Viande d'Ovins/Caprins,2732,144000.0,,,,,144000.0,
Maroc,143,2013,Viande de Suides,2733,0.0,,,,,0.0,
Maroc,143,2013,Viande de Volailles,2734,686000.0,,,,,686000.0,
Maroc,143,2013,"Viande, Autre",2735,61000.0,,,,,61000.0,
Maroc,143,2013,Abats Comestible,2736,67000.0,,,,,67000.0,
Maroc,143,2013,Graisses Animales Crue,2737,12000.0,,,,,15000.0,4000.0
Maroc,143,2013,"Beurre, Ghee",2740,67000.0,,,,,67000.0,
Maroc,143,2013,Crème,2743,1000.0,,,,,1000.0,
Maroc,143,2013,Oeufs,2744,277000.0,,40000.0,17000.0,,220000.0,
Maroc,143,2013,Miel,2745,7000.0,,,,,7000.0,
Maroc,143,2013,Poissons Eau Douce,2761,20000.0,,,,,20000.0,0.0
Maroc,143,2013,Perciform,2762,60000.0,,,,,60000.0,0.0
Maroc,143,2013,Poissons Pelagiques,2763,455000.0,2000.0,4000.0,,,449000.0,0.0
Maroc,143,2013,"Poissons Marins, Autres",2764,47000.0,,,,,47000.0,0.0
Maroc,143,2013,Crustacés,2765,18000.0,,,,,18000.0,0.0
Maroc,143,2013,Cephalopodes,2766,2000.0,,,,,2000.0,0.0
Maroc,143,2013,"Mollusques, Autres",2767,1000.0,,,,,1000.0,0.0
Maroc,143,2013,Animaux Aquatiques Autre,2769,0.0,,,,,0.0,0.0
Maroc,143,2013,Plantes Aquatiques,2775,1000.0,,,,,0.0,1000.0
Maroc,143,2013,Huiles de Poissons,2781,5000.0,5000.0,,,,0.0,0.0
Maroc,143,2013,Huiles de Foie de Poisso,2782,0.0,,,,,0.0,0.0
Maroc,143,2013,Riz (Eq Blanchi),2805,40000.0,,1000.0,2000.0,,36000.0,1000.0
Maroc,143,2013,Lait - Excl Beurre,2848,2498000.0,575000.0,,118000.0,,1805000.0,
Maroc,143,2013,Miscellanees,2899,,,,,,,
Mozambique,144,2013,Blé,2511,387000.0,,1000.0,8000.0,0.0,378000.0,
Mozambique,144,2013,Orge,2513,17000.0,,,,16000.0,1000.0,
Mozambique,144,2013,Maïs,2514,1894000.0,358000.0,34000.0,93000.0,,1410000.0,0.0
Mozambique,144,2013,Seigle,2515,0.0,,,,,0.0,
Mozambique,144,2013,Avoine,2516,0.0,0.0,,,,0.0,
Mozambique,144,2013,Millet,2517,48000.0,,2000.0,2000.0,,44000.0,
Mozambique,144,2013,Sorgho,2518,308000.0,9000.0,9000.0,15000.0,3000.0,271000.0,
Mozambique,144,2013,"Céréales, Autres",2520,7000.0,,,,,7000.0,
Mozambique,144,2013,Pommes de Terre,2531,233000.0,,14000.0,12000.0,,208000.0,0.0
Mozambique,144,2013,Manioc,2532,10000000.0,1350000.0,,700000.0,,5850000.0,2100000.0
Mozambique,144,2013,Patates douces,2533,890000.0,,,89000.0,,801000.0,
Mozambique,144,2013,Racines nda,2534,9000.0,,,0.0,,9000.0,
Mozambique,144,2013,"Sucre, canne",2536,3800000.0,,,76000.0,3705000.0,19000.0,
Mozambique,144,2013,Sucre Eq Brut,2542,287000.0,,,,0.0,287000.0,
Mozambique,144,2013,Edulcorants Autres,2543,3000.0,,,,,3000.0,
Mozambique,144,2013,Haricots,2546,180000.0,,39000.0,6000.0,,136000.0,
Mozambique,144,2013,Pois,2547,-8000.0,,,,,,
Mozambique,144,2013,Légumineuses Autres,2549,267000.0,,26000.0,15000.0,,226000.0,
Mozambique,144,2013,Noix,2551,48000.0,,,1000.0,,48000.0,
Mozambique,144,2013,Soja,2555,1000.0,,,,,1000.0,
Mozambique,144,2013,Arachides Decortiquees,2556,57000.0,,17000.0,2000.0,19000.0,19000.0,
Mozambique,144,2013,Graines de tournesol,2557,17000.0,,0.0,,17000.0,,
Mozambique,144,2013,Graines Colza/Moutarde,2558,0.0,,,,,0.0,
Mozambique,144,2013,Graines de coton,2559,55000.0,,3000.0,,52000.0,,
Mozambique,144,2013,Coco (Incl Coprah),2560,260000.0,,,,246000.0,13000.0,
Mozambique,144,2013,Sésame,2561,91000.0,,2000.0,3000.0,86000.0,,
Mozambique,144,2013,Olives,2563,0.0,,,,,0.0,
Mozambique,144,2013,"Plantes Oleiferes, Autre",2570,92000.0,,2000.0,,90000.0,0.0,
Mozambique,144,2013,Huile de Soja,2571,32000.0,,,,,32000.0,
Mozambique,144,2013,Huile d'Arachide,2572,8000.0,,,,,8000.0,
Mozambique,144,2013,Huile de Tournesol,2573,15000.0,,,,,15000.0,
Mozambique,144,2013,Huile de Colza&Moutarde,2574,0.0,,,,,0.0,
Mozambique,144,2013,Huile Graines de Coton,2575,8000.0,,,,,8000.0,0.0
Mozambique,144,2013,Huile de Palmistes,2576,0.0,,,,,0.0,
Mozambique,144,2013,Huile de Palme,2577,85000.0,,,,,58000.0,27000.0
Mozambique,144,2013,Huile de Coco,2578,27000.0,,,,,27000.0,
Mozambique,144,2013,Huile de Sésame,2579,38000.0,,,,,38000.0,
Mozambique,144,2013,Huile d'Olive,2580,1000.0,,,,,1000.0,
Mozambique,144,2013,Huile de Germe de Maïs,2582,24000.0,,,,,24000.0,
Mozambique,144,2013,Huil Plantes Oleif Autr,2586,41000.0,,,,,13000.0,28000.0
Mozambique,144,2013,Tomates,2601,236000.0,,,23000.0,,213000.0,
Mozambique,144,2013,Oignons,2602,90000.0,,,9000.0,,81000.0,
Mozambique,144,2013,"Légumes, Autres",2605,206000.0,,,20000.0,,186000.0,
Mozambique,144,2013,"Oranges, Mandarines",2611,51000.0,,,5000.0,,46000.0,
Mozambique,144,2013,Citrons & Limes,2612,4000.0,,,0.0,,3000.0,
Mozambique,144,2013,Pamplemousse,2613,11000.0,,,1000.0,,10000.0,
Mozambique,144,2013,"Agrumes, Autres",2614,1000.0,,,,,1000.0,
Mozambique,144,2013,Bananes,2615,367000.0,,,23000.0,,345000.0,
Mozambique,144,2013,Pommes,2617,2000.0,,,0.0,,2000.0,
Mozambique,144,2013,Ananas,2618,53000.0,,,5000.0,,48000.0,
Mozambique,144,2013,Raisin,2620,1000.0,,,,,1000.0,
Mozambique,144,2013,"Fruits, Autres",2625,239000.0,,,22000.0,,217000.0,
Mozambique,144,2013,Café,2630,3000.0,,,,,3000.0,
Mozambique,144,2013,Feve de Cacao,2633,1000.0,,,,,1000.0,
Mozambique,144,2013,Thé,2635,21000.0,,,,,21000.0,
Mozambique,144,2013,Poivre,2640,0.0,,,,,0.0,
Mozambique,144,2013,Girofles,2642,0.0,,,,,0.0,
Mozambique,144,2013,"Épices, Autres",2645,0.0,,,,,0.0,
Mozambique,144,2013,Vin,2655,10000.0,,,,,10000.0,
Mozambique,144,2013,Bière,2656,143000.0,,,,,143000.0,
Mozambique,144,2013,Boissons Fermentés,2657,15000.0,,,,,15000.0,
Mozambique,144,2013,Boissons Alcooliques,2658,9000.0,,,,,9000.0,
Mozambique,144,2013,"Alcool, non Comestible",2659,49000.0,,,,,,49000.0
Mozambique,144,2013,Aliments pour enfants,2680,0.0,,,,,0.0,
Mozambique,144,2013,Viande de Bovins,2731,27000.0,,,,,27000.0,
Mozambique,144,2013,Viande d'Ovins/Caprins,2732,23000.0,,,,,23000.0,
Mozambique,144,2013,Viande de Suides,2733,133000.0,,,,,133000.0,
Mozambique,144,2013,Viande de Volailles,2734,36000.0,,,,,36000.0,
Mozambique,144,2013,"Viande, Autre",2735,1000.0,,,,,1000.0,
Mozambique,144,2013,Abats Comestible,2736,17000.0,,,,,17000.0,
Mozambique,144,2013,Graisses Animales Crue,2737,10000.0,,,,,9000.0,0.0
Mozambique,144,2013,"Beurre, Ghee",2740,0.0,,,,,0.0,
Mozambique,144,2013,Crème,2743,0.0,,,,,0.0,
Mozambique,144,2013,Oeufs,2744,51000.0,,2000.0,5000.0,,44000.0,
Mozambique,144,2013,Miel,2745,1000.0,,,,,1000.0,
Mozambique,144,2013,Poissons Eau Douce,2761,72000.0,,,,,72000.0,0.0
Mozambique,144,2013,Perciform,2762,1000.0,,,,,1000.0,0.0
Mozambique,144,2013,Poissons Pelagiques,2763,5000.0,3000.0,,,,2000.0,0.0
Mozambique,144,2013,"Poissons Marins, Autres",2764,125000.0,,,,,125000.0,0.0
Mozambique,144,2013,Crustacés,2765,7000.0,,,,,7000.0,0.0
Mozambique,144,2013,Cephalopodes,2766,1000.0,,,,,1000.0,0.0
Mozambique,144,2013,"Mollusques, Autres",2767,0.0,,,,,0.0,0.0
Mozambique,144,2013,Animaux Aquatiques Autre,2769,0.0,,,,,0.0,0.0
Mozambique,144,2013,Plantes Aquatiques,2775,0.0,,,,,0.0,0.0
Mozambique,144,2013,Huiles de Poissons,2781,0.0,,,,,0.0,0.0
Mozambique,144,2013,Huiles de Foie de Poisso,2782,0.0,0.0,,,,0.0,0.0
Mozambique,144,2013,Riz (Eq Blanchi),2805,651000.0,,16000.0,24000.0,7000.0,605000.0,0.0
Mozambique,144,2013,Lait - Excl Beurre,2848,128000.0,,,4000.0,,124000.0,
Mozambique,144,2013,Miscellanees,2899,,,,,,,
République de Moldova,146,2013,Blé,2511,671000.0,251000.0,87000.0,91000.0,75000.0,167000.0,
République de Moldova,146,2013,Orge,2513,115000.0,60000.0,17000.0,7000.0,20000.0,12000.0,
République de Moldova,146,2013,Maïs,2514,1294000.0,868000.0,12000.0,73000.0,20000.0,320000.0,1000.0
République de Moldova,146,2013,Seigle,2515,5000.0,2000.0,0.0,0.0,0.0,3000.0,
République de Moldova,146,2013,Avoine,2516,6000.0,3000.0,0.0,0.0,,3000.0,
République de Moldova,146,2013,Millet,2517,0.0,0.0,0.0,0.0,,,
République de Moldova,146,2013,Sorgho,2518,-1000.0,0.0,0.0,0.0,,,
République de Moldova,146,2013,"Céréales, Autres",2520,3000.0,2000.0,0.0,0.0,,0.0,
République de Moldova,146,2013,Pommes de Terre,2531,270000.0,72000.0,5000.0,1000.0,,188000.0,3000.0
République de Moldova,146,2013,Manioc,2532,0.0,,,,,0.0,0.0
République de Moldova,146,2013,Patates douces,2533,0.0,,,,,0.0,
République de Moldova,146,2013,Racines nda,2534,0.0,,,,,0.0,
République de Moldova,146,2013,"Sucre, betterave",2537,982000.0,202000.0,,,780000.0,,
République de Moldova,146,2013,Sucre Eq Brut,2542,63000.0,,,,1000.0,62000.0,
République de Moldova,146,2013,Edulcorants Autres,2543,18000.0,,,,,18000.0,
République de Moldova,146,2013,Haricots,2546,12000.0,11000.0,,1000.0,,,
République de Moldova,146,2013,Pois,2547,10000.0,5000.0,1000.0,1000.0,,3000.0,
République de Moldova,146,2013,Légumineuses Autres,2549,3000.0,3000.0,,0.0,,0.0,
République de Moldova,146,2013,Noix,2551,4000.0,,,,,4000.0,
République de Moldova,146,2013,Soja,2555,33000.0,16000.0,3000.0,,14000.0,0.0,
République de Moldova,146,2013,Arachides Decortiquees,2556,1000.0,,,,,1000.0,0.0
République de Moldova,146,2013,Graines de tournesol,2557,231000.0,103000.0,3000.0,7000.0,117000.0,,
République de Moldova,146,2013,Graines Colza/Moutarde,2558,27000.0,0.0,,,26000.0,0.0,
République de Moldova,146,2013,Coco (Incl Coprah),2560,0.0,,,,,0.0,
République de Moldova,146,2013,Sésame,2561,0.0,,,,,0.0,
République de Moldova,146,2013,Olives,2563,2000.0,,,,,2000.0,
République de Moldova,146,2013,"Plantes Oleiferes, Autre",2570,0.0,0.0,,,,,0.0
République de Moldova,146,2013,Huile de Soja,2571,1000.0,,,,,1000.0,
République de Moldova,146,2013,Huile d'Arachide,2572,0.0,,,,,0.0,
République de Moldova,146,2013,Huile de Tournesol,2573,24000.0,,,,,24000.0,1000.0
République de Moldova,146,2013,Huile de Colza&Moutarde,2574,11000.0,,,,,11000.0,
République de Moldova,146,2013,Huile Graines de Coton,2575,0.0,,,,,,0.0
République de Moldova,146,2013,Huile de Palmistes,2576,0.0,,,,,0.0,
République de Moldova,146,2013,Huile de Palme,2577,3000.0,,,,,,4000.0
République de Moldova,146,2013,Huile de Coco,2578,0.0,,,,,,0.0
République de Moldova,146,2013,Huile d'Olive,2580,0.0,,,,,0.0,0.0
République de Moldova,146,2013,Huile de Germe de Maïs,2582,7000.0,,,,,7000.0,0.0
République de Moldova,146,2013,Huil Plantes Oleif Autr,2586,1000.0,,,,,0.0,1000.0
République de Moldova,146,2013,Tomates,2601,54000.0,,,4000.0,0.0,51000.0,
République de Moldova,146,2013,Oignons,2602,52000.0,,,0.0,0.0,52000.0,
République de Moldova,146,2013,"Légumes, Autres",2605,235000.0,5000.0,,20000.0,0.0,210000.0,
République de Moldova,146,2013,"Oranges, Mandarines",2611,13000.0,,,,,13000.0,
République de Moldova,146,2013,Citrons & Limes,2612,3000.0,,,,,3000.0,
République de Moldova,146,2013,Pamplemousse,2613,2000.0,,,,,2000.0,
République de Moldova,146,2013,"Agrumes, Autres",2614,0.0,,,,,0.0,
République de Moldova,146,2013,Bananes,2615,10000.0,,,,,10000.0,
République de Moldova,146,2013,Bananes plantains,2616,0.0,,,,,0.0,
République de Moldova,146,2013,Pommes,2617,-11000.0,0.0,,13000.0,3000.0,14000.0,
République de Moldova,146,2013,Ananas,2618,1000.0,,,,,1000.0,
République de Moldova,146,2013,Dattes,2619,0.0,,,,,0.0,
République de Moldova,146,2013,Raisin,2620,580000.0,,,62000.0,211000.0,110000.0,198000.0
République de Moldova,146,2013,"Fruits, Autres",2625,48000.0,,,8000.0,0.0,40000.0,
République de Moldova,146,2013,Café,2630,5000.0,,,,,5000.0,
République de Moldova,146,2013,Feve de Cacao,2633,5000.0,,,,,5000.0,
République de Moldova,146,2013,Thé,2635,1000.0,,,,,1000.0,
République de Moldova,146,2013,Poivre,2640,0.0,,,,,0.0,
République de Moldova,146,2013,Piments,2641,0.0,,,,,0.0,
République de Moldova,146,2013,Girofles,2642,,,,,,,
République de Moldova,146,2013,"Épices, Autres",2645,0.0,,,,,0.0,
République de Moldova,146,2013,Vin,2655,36000.0,,,,,36000.0,
République de Moldova,146,2013,Bière,2656,121000.0,,,,,121000.0,
République de Moldova,146,2013,Boissons Fermentés,2657,0.0,,,,,0.0,
République de Moldova,146,2013,Boissons Alcooliques,2658,18000.0,,,,,18000.0,
République de Moldova,146,2013,"Alcool, non Comestible",2659,0.0,,,,,,0.0
République de Moldova,146,2013,Aliments pour enfants,2680,1000.0,,,,,1000.0,
République de Moldova,146,2013,Viande de Bovins,2731,5000.0,,,,,5000.0,
République de Moldova,146,2013,Viande d'Ovins/Caprins,2732,1000.0,,,,,1000.0,
République de Moldova,146,2013,Viande de Suides,2733,69000.0,,,,,69000.0,
République de Moldova,146,2013,Viande de Volailles,2734,63000.0,,,,0.0,63000.0,
République de Moldova,146,2013,"Viande, Autre",2735,0.0,,,,,1000.0,
République de Moldova,146,2013,Abats Comestible,2736,12000.0,,,0.0,,11000.0,1000.0
République de Moldova,146,2013,Graisses Animales Crue,2737,25000.0,,,,,14000.0,11000.0
République de Moldova,146,2013,"Beurre, Ghee",2740,4000.0,,,,,4000.0,
République de Moldova,146,2013,Crème,2743,1000.0,,,0.0,,1000.0,
République de Moldova,146,2013,Oeufs,2744,36000.0,,2000.0,0.0,,34000.0,
République de Moldova,146,2013,Miel,2745,2000.0,,,,,2000.0,
République de Moldova,146,2013,Poissons Eau Douce,2761,14000.0,,,,,14000.0,0.0
République de Moldova,146,2013,Perciform,2762,7000.0,,,,,7000.0,0.0
République de Moldova,146,2013,Poissons Pelagiques,2763,23000.0,5000.0,,,,18000.0,0.0
République de Moldova,146,2013,"Poissons Marins, Autres",2764,6000.0,0.0,,,,6000.0,0.0
République de Moldova,146,2013,Crustacés,2765,1000.0,,,,,1000.0,0.0
République de Moldova,146,2013,Cephalopodes,2766,0.0,,,,,0.0,0.0
République de Moldova,146,2013,"Mollusques, Autres",2767,0.0,,,,,0.0,0.0
République de Moldova,146,2013,Animaux Aquatiques Autre,2769,0.0,,,,,0.0,0.0
République de Moldova,146,2013,Plantes Aquatiques,2775,0.0,,,,,0.0,0.0
République de Moldova,146,2013,Huiles de Poissons,2781,0.0,0.0,,,,0.0,0.0
République de Moldova,146,2013,Riz (Eq Blanchi),2805,10000.0,,,,,10000.0,0.0
République de Moldova,146,2013,Lait - Excl Beurre,2848,584000.0,43000.0,,1000.0,0.0,541000.0,
République de Moldova,146,2013,Miscellanees,2899,,,,,,,
Namibie,147,2013,Blé,2511,90000.0,,0.0,5000.0,,84000.0,2000.0
Namibie,147,2013,Orge,2513,56000.0,0.0,,,55000.0,0.0,1000.0
Namibie,147,2013,Maïs,2514,161000.0,41000.0,1000.0,17000.0,,100000.0,2000.0
Namibie,147,2013,Seigle,2515,0.0,0.0,,,,0.0,
Namibie,147,2013,Avoine,2516,1000.0,,,,,1000.0,
Namibie,147,2013,Millet,2517,41000.0,,5000.0,2000.0,,34000.0,
Namibie,147,2013,Sorgho,2518,7000.0,,0.0,0.0,1000.0,6000.0,
Namibie,147,2013,"Céréales, Autres",2520,1000.0,0.0,,,,1000.0,
Namibie,147,2013,Pommes de Terre,2531,38000.0,,,,,37000.0,1000.0
Namibie,147,2013,Manioc,2532,0.0,,,,,0.0,
Namibie,147,2013,Patates douces,2533,1000.0,,,,,1000.0,
Namibie,147,2013,Racines nda,2534,350000.0,,,70000.0,,280000.0,
Namibie,147,2013,"Sucre, canne",2536,0.0,,,,,0.0,
Namibie,147,2013,"Sucre, betterave",2537,0.0,,,,,,
Namibie,147,2013,Sucre Eq Brut,2542,46000.0,,,,,46000.0,0.0
Namibie,147,2013,Edulcorants Autres,2543,1000.0,,,,,1000.0,0.0
Namibie,147,2013,Haricots,2546,0.0,,,,,0.0,
Namibie,147,2013,Pois,2547,0.0,,,,,0.0,
Namibie,147,2013,Légumineuses Autres,2549,20000.0,,2000.0,1000.0,,18000.0,
Namibie,147,2013,Noix,2551,1000.0,,,,,1000.0,
Namibie,147,2013,Soja,2555,0.0,,,,,0.0,
Namibie,147,2013,Arachides Decortiquees,2556,1000.0,,0.0,0.0,,1000.0,
Namibie,147,2013,Graines de tournesol,2557,0.0,,0.0,,0.0,,
Namibie,147,2013,Graines Colza/Moutarde,2558,0.0,,,,,0.0,
Namibie,147,2013,Graines de coton,2559,2000.0,,,,2000.0,,
Namibie,147,2013,Coco (Incl Coprah),2560,0.0,,,,,0.0,
Namibie,147,2013,Sésame,2561,0.0,,,,,0.0,
Namibie,147,2013,Palmistes,2562,0.0,,,,,0.0,
Namibie,147,2013,Olives,2563,0.0,,,,,0.0,
Namibie,147,2013,"Plantes Oleiferes, Autre",2570,1000.0,1000.0,,,,0.0,0.0
Namibie,147,2013,Huile de Soja,2571,0.0,,,,,0.0,
Namibie,147,2013,Huile d'Arachide,2572,0.0,,,,,0.0,
Namibie,147,2013,Huile de Tournesol,2573,10000.0,,,,,10000.0,
Namibie,147,2013,Huile de Colza&Moutarde,2574,0.0,,,,,,0.0
Namibie,147,2013,Huile Graines de Coton,2575,1000.0,,,,,1000.0,
Namibie,147,2013,Huile de Palmistes,2576,0.0,,,,,0.0,
Namibie,147,2013,Huile de Palme,2577,0.0,,,,,,0.0
Namibie,147,2013,Huile de Coco,2578,0.0,,,,,0.0,
Namibie,147,2013,Huile de Sésame,2579,0.0,,,,,0.0,
Namibie,147,2013,Huile d'Olive,2580,0.0,,,,,0.0,
Namibie,147,2013,Huile de Germe de Maïs,2582,0.0,,,,,0.0,
Namibie,147,2013,Huil Plantes Oleif Autr,2586,4000.0,,,,,4000.0,0.0
Namibie,147,2013,Tomates,2601,19000.0,,,,,19000.0,
Namibie,147,2013,Oignons,2602,14000.0,,,,,14000.0,
Namibie,147,2013,"Légumes, Autres",2605,48000.0,0.0,,2000.0,,45000.0,
Namibie,147,2013,"Oranges, Mandarines",2611,22000.0,,,,,22000.0,
Namibie,147,2013,Citrons & Limes,2612,22000.0,,,,,4000.0,
Namibie,147,2013,Pamplemousse,2613,1000.0,,,,,1000.0,
Namibie,147,2013,"Agrumes, Autres",2614,0.0,,,,,0.0,
Namibie,147,2013,Bananes,2615,0.0,,,,,0.0,
Namibie,147,2013,Bananes plantains,2616,4000.0,,,,,4000.0,
Namibie,147,2013,Pommes,2617,49000.0,,,,,49000.0,
Namibie,147,2013,Ananas,2618,2000.0,,,,,2000.0,
Namibie,147,2013,Dattes,2619,0.0,,,,,0.0,
Namibie,147,2013,Raisin,2620,13000.0,,,1000.0,,12000.0,
Namibie,147,2013,"Fruits, Autres",2625,73000.0,,,2000.0,,72000.0,
Namibie,147,2013,Café,2630,2000.0,,,,,2000.0,
Namibie,147,2013,Feve de Cacao,2633,1000.0,,,,,1000.0,0.0
Namibie,147,2013,Thé,2635,1000.0,,,,,1000.0,
Namibie,147,2013,Poivre,2640,1000.0,,,,,1000.0,
Namibie,147,2013,Piments,2641,0.0,,,,,0.0,
Namibie,147,2013,Girofles,2642,0.0,,,,,0.0,
Namibie,147,2013,"Épices, Autres",2645,4000.0,,,,,4000.0,
